x, y, vx, vy, Paddle.y, paddle_position
0.49333333333333335,0.4816666666666667,-0.00125,-0.0033333333333333335,0.48,right
0.4866666666666667,0.4633333333333333,-0.00125,-0.0033333333333333335,0.48,right
0.48,0.445,-0.00125,-0.0033333333333333335,0.48,right
0.47333333333333333,0.4266666666666667,-0.00125,-0.0033333333333333335,0.48,right
0.4666666666666667,0.4083333333333333,-0.00125,-0.0033333333333333335,0.48,right
0.46,0.39,-0.00125,-0.0033333333333333335,0.48,right
0.4533333333333333,0.37166666666666665,-0.00125,-0.0033333333333333335,0.48,right
0.44666666666666666,0.35333333333333333,-0.00125,-0.0033333333333333335,0.48,right
0.44,0.335,-0.00125,-0.0033333333333333335,0.48,right
0.43333333333333335,0.31666666666666665,-0.00125,-0.0033333333333333335,0.48,right
0.4266666666666667,0.29833333333333334,-0.00125,-0.0033333333333333335,0.48,right
0.42,0.28,-0.00125,-0.0033333333333333335,0.48,right
0.41333333333333333,0.26166666666666666,-0.00125,-0.0033333333333333335,0.48,right
0.4066666666666667,0.24333333333333335,-0.00125,-0.0033333333333333335,0.48,right
0.4,0.225,-0.00125,-0.0033333333333333335,0.48,right
0.3933333333333333,0.20666666666666667,-0.00125,-0.0033333333333333335,0.48,right
0.38666666666666666,0.18833333333333332,-0.00125,-0.0033333333333333335,0.48,right
0.38,0.17,-0.00125,-0.0033333333333333335,0.48,right
0.37333333333333335,0.15166666666666667,-0.00125,-0.0033333333333333335,0.48,right
0.36666666666666664,0.13333333333333333,-0.00125,-0.0033333333333333335,0.48,right
0.36,0.115,-0.00125,-0.0033333333333333335,0.48,right
0.35333333333333333,0.09666666666666666,-0.00125,-0.0033333333333333335,0.48,right
0.3466666666666667,0.07833333333333334,-0.00125,-0.0033333333333333335,0.48,right
0.34,0.06,-0.00125,-0.0033333333333333335,0.48,right
0.3333333333333333,0.041666666666666664,-0.00125,-0.0033333333333333335,0.48,right
0.3333333333333333,0.041666666666666664,-0.00125,0.0033333333333333335,0.4683333333333333,right
0.32666666666666666,0.06,-0.00125,0.0033333333333333335,0.4533333333333333,right
0.32,0.07833333333333334,-0.00125,0.0033333333333333335,0.43166666666666664,right
0.31333333333333335,0.09666666666666666,-0.00125,0.0033333333333333335,0.42,right
0.30666666666666664,0.115,-0.00125,0.0033333333333333335,0.3933333333333333,right
0.3,0.13333333333333333,-0.00125,0.0033333333333333335,0.37333333333333335,right
0.29333333333333333,0.15166666666666667,-0.00125,0.0033333333333333335,0.35,right
0.2866666666666667,0.17,-0.00125,0.0033333333333333335,0.325,right
0.28,0.18833333333333332,-0.00125,0.0033333333333333335,0.305,right
0.2733333333333333,0.20666666666666667,-0.00125,0.0033333333333333335,0.29333333333333333,right
0.26666666666666666,0.225,-0.00125,0.0033333333333333335,0.285,right
0.26,0.24333333333333335,-0.00125,0.0033333333333333335,0.27666666666666667,right
0.25333333333333335,0.26166666666666666,-0.00125,0.0033333333333333335,0.27,right
0.24666666666666667,0.28,-0.00125,0.0033333333333333335,0.25833333333333336,right
0.24,0.29833333333333334,-0.00125,0.0033333333333333335,0.25166666666666665,right
0.23333333333333334,0.31666666666666665,-0.00125,0.0033333333333333335,0.25166666666666665,right
0.22666666666666666,0.335,-0.00125,0.0033333333333333335,0.25166666666666665,right
0.22,0.35333333333333333,-0.00125,0.0033333333333333335,0.25166666666666665,right
0.21333333333333335,0.37166666666666665,-0.00125,0.0033333333333333335,0.25166666666666665,right
