x, y, vx, vy, Paddle.y, paddle_position
0.5016666666666667,0.51,0.000583658027828163,0.0027630534336779778,0.5,PlayerPositions.Left
0.5033333333333333,0.52,0.000583658027828163,0.0027630534336779778,0.5,PlayerPositions.Left
0.505,0.53,0.000583658027828163,0.0027630534336779778,0.5,PlayerPositions.Left
0.5066666666666667,0.54,0.000583658027828163,0.0027630534336779778,0.5,PlayerPositions.Left
0.5083333333333333,0.55,0.000583658027828163,0.0027630534336779778,0.5,PlayerPositions.Left
0.51,0.56,0.000583658027828163,0.0027630534336779778,0.5,PlayerPositions.Left
0.5116666666666667,0.57,0.000583658027828163,0.0027630534336779778,0.5,PlayerPositions.Left
0.5133333333333333,0.58,0.000583658027828163,0.0027630534336779778,0.5,PlayerPositions.Left
0.515,0.59,0.000583658027828163,0.0027630534336779778,0.5,PlayerPositions.Left
0.5166666666666667,0.6,0.000583658027828163,0.0027630534336779778,0.5,PlayerPositions.Left
0.5183333333333333,0.61,0.000583658027828163,0.0027630534336779778,0.5,PlayerPositions.Left
0.52,0.62,0.000583658027828163,0.0027630534336779778,0.5,PlayerPositions.Left
0.5216666666666666,0.63,0.000583658027828163,0.0027630534336779778,0.5,PlayerPositions.Left
0.5233333333333333,0.64,0.000583658027828163,0.0027630534336779778,0.5,PlayerPositions.Left
0.525,0.65,0.000583658027828163,0.0027630534336779778,0.5,PlayerPositions.Left
0.5266666666666666,0.66,0.000583658027828163,0.0027630534336779778,0.5,PlayerPositions.Left
0.5283333333333333,0.67,0.000583658027828163,0.0027630534336779778,0.5,PlayerPositions.Left
0.53,0.68,0.000583658027828163,0.0027630534336779778,0.5,PlayerPositions.Left
0.5316666666666666,0.69,0.000583658027828163,0.0027630534336779778,0.5,PlayerPositions.Left
0.5333333333333333,0.7,0.000583658027828163,0.0027630534336779778,0.5,PlayerPositions.Left
0.535,0.71,0.000583658027828163,0.0027630534336779778,0.5,PlayerPositions.Left
0.5366666666666666,0.72,0.000583658027828163,0.0027630534336779778,0.5,PlayerPositions.Left
0.5383333333333333,0.73,0.000583658027828163,0.0027630534336779778,0.5,PlayerPositions.Left
0.54,0.74,0.000583658027828163,0.0027630534336779778,0.5,PlayerPositions.Left
0.5416666666666666,0.75,0.000583658027828163,0.0027630534336779778,0.5,PlayerPositions.Left
0.5433333333333333,0.76,0.000583658027828163,0.0027630534336779778,0.5,PlayerPositions.Left
0.545,0.77,0.000583658027828163,0.0027630534336779778,0.5,PlayerPositions.Left
0.5466666666666666,0.78,0.000583658027828163,0.0027630534336779778,0.08833333333333333,PlayerPositions.Left
0.5483333333333333,0.79,0.000583658027828163,0.0027630534336779778,0.11166666666666666,PlayerPositions.Left
0.55,0.8,0.000583658027828163,0.0027630534336779778,0.13166666666666665,PlayerPositions.Left
0.5516666666666666,0.81,0.000583658027828163,0.0027630534336779778,0.16166666666666665,PlayerPositions.Left
0.5533333333333333,0.82,0.000583658027828163,0.0027630534336779778,0.19666666666666666,PlayerPositions.Left
0.555,0.83,0.000583658027828163,0.0027630534336779778,0.23833333333333334,PlayerPositions.Left
0.5566666666666666,0.84,0.000583658027828163,0.0027630534336779778,0.28,PlayerPositions.Left
0.5583333333333333,0.85,0.000583658027828163,0.0027630534336779778,0.31166666666666665,PlayerPositions.Left
0.56,0.86,0.000583658027828163,0.0027630534336779778,0.33666666666666667,PlayerPositions.Left
0.5616666666666666,0.87,0.000583658027828163,0.0027630534336779778,0.34833333333333333,PlayerPositions.Left
0.5633333333333334,0.88,0.000583658027828163,0.0027630534336779778,0.35333333333333333,PlayerPositions.Left
0.565,0.89,0.000583658027828163,0.0027630534336779778,0.35833333333333334,PlayerPositions.Left
0.5666666666666667,0.9,0.000583658027828163,0.0027630534336779778,0.3616666666666667,PlayerPositions.Left
0.5683333333333334,0.91,0.000583658027828163,0.0027630534336779778,0.37,PlayerPositions.Left
0.57,0.92,0.000583658027828163,0.0027630534336779778,0.37666666666666665,PlayerPositions.Left
0.5716666666666667,0.93,0.000583658027828163,0.0027630534336779778,0.37833333333333335,PlayerPositions.Left
0.5733333333333334,0.94,0.000583658027828163,0.0027630534336779778,0.38333333333333336,PlayerPositions.Left
0.575,0.95,0.000583658027828163,0.0027630534336779778,0.3933333333333333,PlayerPositions.Left
0.5766666666666667,0.96,0.000583658027828163,0.0027630534336779778,0.4066666666666667,PlayerPositions.Left
0.5766666666666667,0.9583333333333334,0.000583658027828163,-0.0027630534336779778,0.42,PlayerPositions.Left
0.5783333333333334,0.9483333333333334,0.000583658027828163,-0.0027630534336779778,0.43833333333333335,PlayerPositions.Left
0.58,0.9383333333333334,0.000583658027828163,-0.0027630534336779778,0.45666666666666667,PlayerPositions.Left
0.5816666666666667,0.9283333333333333,0.000583658027828163,-0.0027630534336779778,0.47333333333333333,PlayerPositions.Left
0.5833333333333334,0.9183333333333333,0.000583658027828163,-0.0027630534336779778,0.5016666666666667,PlayerPositions.Left
0.585,0.9083333333333333,0.000583658027828163,-0.0027630534336779778,0.5233333333333333,PlayerPositions.Left
0.5866666666666667,0.8983333333333333,0.000583658027828163,-0.0027630534336779778,0.5483333333333333,PlayerPositions.Left
0.5883333333333334,0.8883333333333333,0.000583658027828163,-0.0027630534336779778,0.5683333333333334,PlayerPositions.Left
0.59,0.8783333333333333,0.000583658027828163,-0.0027630534336779778,0.585,PlayerPositions.Left
0.5916666666666667,0.8683333333333333,0.000583658027828163,-0.0027630534336779778,0.595,PlayerPositions.Left
0.5933333333333334,0.8583333333333333,0.000583658027828163,-0.0027630534336779778,0.6083333333333333,PlayerPositions.Left
0.595,0.8483333333333334,0.000583658027828163,-0.0027630534336779778,0.6166666666666667,PlayerPositions.Left
0.5966666666666667,0.8383333333333334,0.000583658027828163,-0.0027630534336779778,0.6233333333333333,PlayerPositions.Left
0.5983333333333334,0.8283333333333334,0.000583658027828163,-0.0027630534336779778,0.63,PlayerPositions.Left
0.6,0.8183333333333334,0.000583658027828163,-0.0027630534336779778,0.6366666666666667,PlayerPositions.Left
0.6016666666666667,0.8083333333333333,0.000583658027828163,-0.0027630534336779778,0.64,PlayerPositions.Left
0.6033333333333334,0.7983333333333333,0.000583658027828163,-0.0027630534336779778,0.6466666666666666,PlayerPositions.Left
0.605,0.7883333333333333,0.000583658027828163,-0.0027630534336779778,0.6516666666666666,PlayerPositions.Left
0.6066666666666667,0.7783333333333333,0.000583658027828163,-0.0027630534336779778,0.655,PlayerPositions.Left
0.6083333333333333,0.7683333333333333,0.000583658027828163,-0.0027630534336779778,0.6566666666666666,PlayerPositions.Left
0.61,0.7583333333333333,0.000583658027828163,-0.0027630534336779778,0.6616666666666666,PlayerPositions.Left
0.6116666666666667,0.7483333333333333,0.000583658027828163,-0.0027630534336779778,0.6666666666666666,PlayerPositions.Left
0.6133333333333333,0.7383333333333333,0.000583658027828163,-0.0027630534336779778,0.67,PlayerPositions.Left
0.615,0.7283333333333334,0.000583658027828163,-0.0027630534336779778,0.6733333333333333,PlayerPositions.Left
0.6166666666666667,0.7183333333333334,0.000583658027828163,-0.0027630534336779778,0.6783333333333333,PlayerPositions.Left
0.6183333333333333,0.7083333333333334,0.000583658027828163,-0.0027630534336779778,0.6816666666666666,PlayerPositions.Left
0.62,0.6983333333333334,0.000583658027828163,-0.0027630534336779778,0.6816666666666666,PlayerPositions.Left
0.6216666666666667,0.6883333333333334,0.000583658027828163,-0.0027630534336779778,0.6816666666666666,PlayerPositions.Left
0.6233333333333333,0.6783333333333333,0.000583658027828163,-0.0027630534336779778,0.685,PlayerPositions.Left
0.625,0.6683333333333333,0.000583658027828163,-0.0027630534336779778,0.685,PlayerPositions.Left
0.6266666666666667,0.6583333333333333,0.000583658027828163,-0.0027630534336779778,0.685,PlayerPositions.Left
0.6283333333333333,0.6483333333333333,0.000583658027828163,-0.0027630534336779778,0.685,PlayerPositions.Left
0.63,0.6383333333333333,0.000583658027828163,-0.0027630534336779778,0.685,PlayerPositions.Left
0.6316666666666667,0.6283333333333333,0.000583658027828163,-0.0027630534336779778,0.685,PlayerPositions.Left
