x, y, vx, vy, Paddle.y, paddle_position
0.4975,0.49333333333333335,-0.00125,-0.0033333333333333335,0.44333333333333336,right
0.4975,0.49333333333333335,-0.00125,-0.0033333333333333335,0.425,right
0.4975,0.49333333333333335,-0.00125,-0.0033333333333333335,0.415,right
0.4975,0.49333333333333335,-0.00125,-0.0033333333333333335,0.405,right
0.4975,0.49333333333333335,-0.00125,-0.0033333333333333335,0.39666666666666667,right
0.4975,0.49333333333333335,-0.00125,-0.0033333333333333335,0.3883333333333333,right
0.4975,0.49333333333333335,-0.00125,-0.0033333333333333335,0.37833333333333335,right
0.4975,0.49333333333333335,-0.00125,-0.0033333333333333335,0.37166666666666665,right
0.4975,0.49333333333333335,-0.00125,-0.0033333333333333335,0.36333333333333334,right
0.4975,0.49333333333333335,-0.00125,-0.0033333333333333335,0.3566666666666667,right
0.4975,0.49333333333333335,-0.00125,-0.0033333333333333335,0.3566666666666667,right
0.4975,0.49333333333333335,-0.00125,-0.0033333333333333335,0.35833333333333334,right
0.4975,0.49333333333333335,-0.00125,-0.0033333333333333335,0.37666666666666665,right
0.4975,0.49333333333333335,-0.00125,-0.0033333333333333335,0.39166666666666666,right
0.4975,0.49333333333333335,-0.00125,-0.0033333333333333335,0.4066666666666667,right
0.4975,0.49333333333333335,-0.00125,-0.0033333333333333335,0.4266666666666667,right
0.4975,0.49333333333333335,-0.00125,-0.0033333333333333335,0.44666666666666666,right
0.4975,0.49333333333333335,-0.00125,-0.0033333333333333335,0.4716666666666667,right
0.4975,0.49333333333333335,-0.00125,-0.0033333333333333335,0.49333333333333335,right
0.4975,0.49333333333333335,-0.00125,-0.0033333333333333335,0.5116666666666667,right
0.4975,0.49333333333333335,-0.00125,-0.0033333333333333335,0.525,right
0.4975,0.49333333333333335,-0.00125,-0.0033333333333333335,0.54,right
0.4975,0.49333333333333335,-0.00125,-0.0033333333333333335,0.5466666666666666,right
0.4975,0.49333333333333335,-0.00125,-0.0033333333333333335,0.5516666666666666,right
0.4975,0.49333333333333335,-0.00125,-0.0033333333333333335,0.5533333333333333,right
0.4975,0.49333333333333335,-0.00125,-0.0033333333333333335,0.5533333333333333,right
0.4975,0.49333333333333335,-0.00125,-0.0033333333333333335,0.555,right
0.4975,0.49333333333333335,-0.00125,-0.0033333333333333335,0.555,right
0.4975,0.49333333333333335,-0.00125,-0.0033333333333333335,0.5533333333333333,right
0.4975,0.49333333333333335,-0.00125,-0.0033333333333333335,0.545,right
0.4975,0.49333333333333335,-0.00125,-0.0033333333333333335,0.5416666666666666,right
0.4975,0.49333333333333335,-0.00125,-0.0033333333333333335,0.54,right
0.4975,0.49333333333333335,-0.00125,-0.0033333333333333335,0.5383333333333333,right
0.4975,0.49333333333333335,-0.00125,-0.0033333333333333335,0.5366666666666666,right
0.4975,0.49333333333333335,-0.00125,-0.0033333333333333335,0.535,right
0.4975,0.49333333333333335,-0.00125,-0.0033333333333333335,0.53,right
0.4975,0.49333333333333335,-0.00125,-0.0033333333333333335,0.5283333333333333,right
0.4975,0.49333333333333335,-0.00125,-0.0033333333333333335,0.5266666666666666,right
0.4975,0.49333333333333335,-0.00125,-0.0033333333333333335,0.5266666666666666,right
0.4975,0.49333333333333335,-0.00125,-0.0033333333333333335,0.5266666666666666,right
0.4975,0.49333333333333335,-0.00125,-0.0033333333333333335,0.525,right
0.4975,0.49333333333333335,-0.00125,-0.0033333333333333335,0.5183333333333333,right
0.4975,0.49333333333333335,-0.00125,-0.0033333333333333335,0.5133333333333333,right
0.4975,0.49333333333333335,-0.00125,-0.0033333333333333335,0.51,right
0.4975,0.49333333333333335,-0.00125,-0.0033333333333333335,0.5083333333333333,right
0.4975,0.49333333333333335,-0.00125,-0.0033333333333333335,0.5083333333333333,right
0.4975,0.49333333333333335,-0.00125,-0.0033333333333333335,0.5016666666666667,right
0.4975,0.49333333333333335,-0.00125,-0.0033333333333333335,0.49666666666666665,right
0.4975,0.49333333333333335,-0.00125,-0.0033333333333333335,0.48333333333333334,right
0.4975,0.49333333333333335,-0.00125,-0.0033333333333333335,0.475,right
0.4975,0.49333333333333335,-0.00125,-0.0033333333333333335,0.4633333333333333,right
0.4975,0.49333333333333335,-0.00125,-0.0033333333333333335,0.4483333333333333,right
0.4975,0.49333333333333335,-0.00125,-0.0033333333333333335,0.44,right
0.4975,0.49333333333333335,-0.00125,-0.0033333333333333335,0.43166666666666664,right
0.4975,0.49333333333333335,-0.00125,-0.0033333333333333335,0.4266666666666667,right
0.4975,0.49333333333333335,-0.00125,-0.0033333333333333335,0.41833333333333333,right
0.4975,0.49333333333333335,-0.00125,-0.0033333333333333335,0.4116666666666667,right
0.4975,0.49333333333333335,-0.00125,-0.0033333333333333335,0.4,right
0.4975,0.49333333333333335,-0.00125,-0.0033333333333333335,0.39,right
0.4975,0.49333333333333335,-0.00125,-0.0033333333333333335,0.38166666666666665,right
0.4975,0.49333333333333335,-0.00125,-0.0033333333333333335,0.375,right
0.4975,0.49333333333333335,-0.00125,-0.0033333333333333335,0.37166666666666665,right
0.4975,0.49333333333333335,-0.00125,-0.0033333333333333335,0.36833333333333335,right
0.4975,0.49333333333333335,-0.00125,-0.0033333333333333335,0.365,right
0.4975,0.49333333333333335,-0.00125,-0.0033333333333333335,0.36333333333333334,right
0.4975,0.49333333333333335,-0.00125,-0.0033333333333333335,0.3616666666666667,right
0.4975,0.49333333333333335,-0.00125,-0.0033333333333333335,0.3616666666666667,right
0.4975,0.49333333333333335,-0.00125,-0.0033333333333333335,0.36333333333333334,right
0.4975,0.49333333333333335,-0.00125,-0.0033333333333333335,0.37166666666666665,right
0.4975,0.49333333333333335,-0.00125,-0.0033333333333333335,0.375,right
0.4975,0.49333333333333335,-0.00125,-0.0033333333333333335,0.39166666666666666,right
0.4975,0.49333333333333335,-0.00125,-0.0033333333333333335,0.4066666666666667,right
0.4975,0.49333333333333335,-0.00125,-0.0033333333333333335,0.425,right
0.4975,0.49333333333333335,-0.00125,-0.0033333333333333335,0.44166666666666665,right
0.4975,0.49333333333333335,-0.00125,-0.0033333333333333335,0.45666666666666667,right
0.4975,0.49333333333333335,-0.00125,-0.0033333333333333335,0.4716666666666667,right
0.4975,0.49333333333333335,-0.00125,-0.0033333333333333335,0.485,right
0.4975,0.49333333333333335,-0.00125,-0.0033333333333333335,0.49666666666666665,right
0.4975,0.49333333333333335,-0.00125,-0.0033333333333333335,0.505,right
0.4975,0.49333333333333335,-0.00125,-0.0033333333333333335,0.5166666666666667,right
0.4975,0.49333333333333335,-0.00125,-0.0033333333333333335,0.5233333333333333,right
0.4975,0.49333333333333335,-0.00125,-0.0033333333333333335,0.53,right
0.4975,0.49333333333333335,-0.00125,-0.0033333333333333335,0.535,right
0.4975,0.49333333333333335,-0.00125,-0.0033333333333333335,0.5433333333333333,right
0.4975,0.49333333333333335,-0.00125,-0.0033333333333333335,0.5433333333333333,right
0.4975,0.49333333333333335,-0.00125,-0.0033333333333333335,0.5433333333333333,right
0.4975,0.49333333333333335,-0.00125,-0.0033333333333333335,0.5433333333333333,right
0.4975,0.49333333333333335,-0.00125,-0.0033333333333333335,0.5383333333333333,right
0.4975,0.49333333333333335,-0.00125,-0.0033333333333333335,0.5366666666666666,right
0.4975,0.49333333333333335,-0.00125,-0.0033333333333333335,0.53,right
0.4975,0.49333333333333335,-0.00125,-0.0033333333333333335,0.5266666666666666,right
0.4975,0.49333333333333335,-0.00125,-0.0033333333333333335,0.5216666666666666,right
0.4975,0.49333333333333335,-0.00125,-0.0033333333333333335,0.52,right
0.4975,0.49333333333333335,-0.00125,-0.0033333333333333335,0.52,right
0.4975,0.49333333333333335,-0.00125,-0.0033333333333333335,0.52,right
0.4975,0.49333333333333335,-0.00125,-0.0033333333333333335,0.52,right
0.4975,0.49333333333333335,-0.00125,-0.0033333333333333335,0.52,right
0.4975,0.49333333333333335,-0.00125,-0.0033333333333333335,0.5166666666666667,right
0.4975,0.49333333333333335,-0.00125,-0.0033333333333333335,0.5116666666666667,right
0.4975,0.49333333333333335,-0.00125,-0.0033333333333333335,0.5066666666666667,right
0.4975,0.49333333333333335,-0.00125,-0.0033333333333333335,0.5033333333333333,right
0.4975,0.49333333333333335,-0.00125,-0.0033333333333333335,0.5033333333333333,right
0.4975,0.49333333333333335,-0.00125,-0.0033333333333333335,0.5033333333333333,right
0.4975,0.49333333333333335,-0.00125,-0.0033333333333333335,0.5,right
0.4975,0.49333333333333335,-0.00125,-0.0033333333333333335,0.5,right
0.4975,0.49333333333333335,-0.00125,-0.0033333333333333335,0.5,right
0.4975,0.49333333333333335,-0.00125,-0.0033333333333333335,0.5,right
0.4975,0.49333333333333335,-0.00125,-0.0033333333333333335,0.5,right
0.4975,0.49333333333333335,-0.00125,-0.0033333333333333335,0.5,right
0.4975,0.49333333333333335,-0.00125,-0.0033333333333333335,0.5,right
0.4975,0.49333333333333335,-0.00125,-0.0033333333333333335,0.5,right
0.4975,0.49333333333333335,-0.00125,-0.0033333333333333335,0.5,right
0.4975,0.49333333333333335,-0.00125,-0.0033333333333333335,0.5,right
0.4975,0.49333333333333335,-0.00125,-0.0033333333333333335,0.5,right
0.4975,0.49333333333333335,-0.00125,-0.0033333333333333335,0.5,right
0.4975,0.49333333333333335,-0.00125,-0.0033333333333333335,0.5,right
0.4975,0.49333333333333335,-0.00125,-0.0033333333333333335,0.5,right
0.4975,0.49333333333333335,-0.00125,-0.0033333333333333335,0.5,right
0.4975,0.49333333333333335,-0.00125,-0.0033333333333333335,0.5,right
0.4975,0.49333333333333335,-0.00125,-0.0033333333333333335,0.5,right
0.4975,0.49333333333333335,-0.00125,-0.0033333333333333335,0.5,right
0.4975,0.49333333333333335,-0.00125,-0.0033333333333333335,0.5,right
0.4975,0.49333333333333335,-0.00125,-0.0033333333333333335,0.5,right
0.4975,0.49333333333333335,-0.00125,-0.0033333333333333335,0.5,right
0.4975,0.49333333333333335,-0.00125,-0.0033333333333333335,0.5,right
0.4975,0.49333333333333335,-0.00125,-0.0033333333333333335,0.5,right
0.4975,0.49333333333333335,-0.00125,-0.0033333333333333335,0.5,right
0.4975,0.49333333333333335,-0.00125,-0.0033333333333333335,0.5,right
0.4975,0.49333333333333335,-0.00125,-0.0033333333333333335,0.5,right
0.4975,0.49333333333333335,-0.00125,-0.0033333333333333335,0.5,right
0.4975,0.49333333333333335,-0.00125,-0.0033333333333333335,0.5,right
0.4975,0.49333333333333335,-0.00125,-0.0033333333333333335,0.5,right
0.4975,0.49333333333333335,-0.00125,-0.0033333333333333335,0.5,right
0.4975,0.49333333333333335,-0.00125,-0.0033333333333333335,0.5,right
0.4975,0.49333333333333335,-0.00125,-0.0033333333333333335,0.5,right
0.4975,0.49333333333333335,-0.00125,-0.0033333333333333335,0.5,right
0.4975,0.49333333333333335,-0.00125,-0.0033333333333333335,0.5,right
0.4975,0.49333333333333335,-0.00125,-0.0033333333333333335,0.5,right
0.4975,0.49333333333333335,-0.00125,-0.0033333333333333335,0.5,right
0.4975,0.49333333333333335,-0.00125,-0.0033333333333333335,0.5,right
0.4975,0.49333333333333335,-0.00125,-0.0033333333333333335,0.5,right
0.4975,0.49333333333333335,-0.00125,-0.0033333333333333335,0.5,right
0.4975,0.49333333333333335,-0.00125,-0.0033333333333333335,0.5,right
0.4975,0.49333333333333335,-0.00125,-0.0033333333333333335,0.5,right
0.4975,0.49333333333333335,-0.00125,-0.0033333333333333335,0.5,right
0.4975,0.49333333333333335,-0.00125,-0.0033333333333333335,0.5,right
0.4975,0.49333333333333335,-0.00125,-0.0033333333333333335,0.5,right
0.4975,0.49333333333333335,-0.00125,-0.0033333333333333335,0.5,right
0.4975,0.49333333333333335,-0.00125,-0.0033333333333333335,0.5,right
0.4975,0.49333333333333335,-0.00125,-0.0033333333333333335,0.5,right
0.4975,0.49333333333333335,-0.00125,-0.0033333333333333335,0.5,right
0.4975,0.49333333333333335,-0.00125,-0.0033333333333333335,0.5,right
0.4975,0.49333333333333335,-0.00125,-0.0033333333333333335,0.5,right
0.4975,0.49333333333333335,-0.00125,-0.0033333333333333335,0.5,right
0.4975,0.49333333333333335,-0.00125,-0.0033333333333333335,0.5,right
0.4975,0.49333333333333335,-0.00125,-0.0033333333333333335,0.5,right
0.4975,0.49333333333333335,-0.00125,-0.0033333333333333335,0.5,right
0.4975,0.49333333333333335,-0.00125,-0.0033333333333333335,0.5,right
0.4975,0.49333333333333335,-0.00125,-0.0033333333333333335,0.5,right
0.4975,0.49333333333333335,-0.00125,-0.0033333333333333335,0.5,right
0.4975,0.49333333333333335,-0.00125,-0.0033333333333333335,0.5,right
0.4975,0.49333333333333335,-0.00125,-0.0033333333333333335,0.5,right
0.4975,0.49333333333333335,-0.00125,-0.0033333333333333335,0.5,right
0.4975,0.49333333333333335,-0.00125,-0.0033333333333333335,0.5,right
0.4975,0.49333333333333335,-0.00125,-0.0033333333333333335,0.5,right
