x, y, vx, vy, Paddle.y, paddle_position
0.49833333333333335,0.505,-0.0006621197902027376,0.0024735525566034733,0.6933333333333334,right
0.49666666666666665,0.51,-0.0006621197902027376,0.0024735525566034733,0.6933333333333334,right
0.495,0.515,-0.0006621197902027376,0.0024735525566034733,0.6933333333333334,right
0.49333333333333335,0.52,-0.0006621197902027376,0.0024735525566034733,0.6933333333333334,right
0.49166666666666664,0.525,-0.0006621197902027376,0.0024735525566034733,0.6933333333333334,right
0.49,0.53,-0.0006621197902027376,0.0024735525566034733,0.6933333333333334,right
0.48833333333333334,0.535,-0.0006621197902027376,0.0024735525566034733,0.6933333333333334,right
0.4866666666666667,0.54,-0.0006621197902027376,0.0024735525566034733,0.6933333333333334,right
0.485,0.545,-0.0006621197902027376,0.0024735525566034733,0.6933333333333334,right
0.48333333333333334,0.55,-0.0006621197902027376,0.0024735525566034733,0.6933333333333334,right
0.4816666666666667,0.555,-0.0006621197902027376,0.0024735525566034733,0.6933333333333334,right
0.48,0.56,-0.0006621197902027376,0.0024735525566034733,0.6933333333333334,right
0.47833333333333333,0.565,-0.0006621197902027376,0.0024735525566034733,0.6933333333333334,right
0.4766666666666667,0.57,-0.0006621197902027376,0.0024735525566034733,0.6933333333333334,right
0.475,0.575,-0.0006621197902027376,0.0024735525566034733,0.6933333333333334,right
0.47333333333333333,0.58,-0.0006621197902027376,0.0024735525566034733,0.6933333333333334,right
0.4716666666666667,0.585,-0.0006621197902027376,0.0024735525566034733,0.6933333333333334,right
0.47,0.59,-0.0006621197902027376,0.0024735525566034733,0.6933333333333334,right
0.4683333333333333,0.595,-0.0006621197902027376,0.0024735525566034733,0.6933333333333334,right
0.4666666666666667,0.6,-0.0006621197902027376,0.0024735525566034733,0.6933333333333334,right
0.465,0.605,-0.0006621197902027376,0.0024735525566034733,0.6933333333333334,right
0.4633333333333333,0.61,-0.0006621197902027376,0.0024735525566034733,0.6933333333333334,right
0.46166666666666667,0.615,-0.0006621197902027376,0.0024735525566034733,0.6933333333333334,right
0.46,0.62,-0.0006621197902027376,0.0024735525566034733,0.6933333333333334,right
0.4583333333333333,0.625,-0.0006621197902027376,0.0024735525566034733,0.6933333333333334,right
0.45666666666666667,0.63,-0.0006621197902027376,0.0024735525566034733,0.6933333333333334,right
